"","id","plot","lat","lon","age","agc_mgha"
"3079","LIT_3079",3979,27.82,99.32,35,44.7158
"3080","LIT_3080",3986,27.75,99.39,100,126.8107
"3083","LIT_3083",3992,27.82,99.45,25,16.2103
"3084","LIT_3084",5276,27.12,110.23,32,30.5406
"3087","LIT_3087",4802,25.72,107.52,16,50.2947
"3088","LIT_3088",4819,25.9,107.68,31,66.1807
"3090","LIT_3090",4810,26.05,107.57,25,34.7236
"3092","LIT_3092",4208,28.8,103,80,8.4553
"3095","LIT_3095",4207,28.8,103,70,6.439
"3097","LIT_3097",4206,28.8,103,60,4.4791
"3099","LIT_3099",4006,26.02,99.56,81,113.0256
"3101","LIT_3101",4007,26.08,99.56,85,62.5335
"3102","LIT_3102",4016,25.87,99.62,75,86.1698
"3103","LIT_3103",4017,25.87,99.62,50,93.4407
"3107","LIT_3107",4018,26.08,99.62,58,61.9648
"3109","LIT_3109",4037,25.87,99.74,45,49.632
"3110","LIT_3110",4091,26.02,100.28,28,21.573
"3112","LIT_3112",4940,21.7,108.3,10,3.7459
"3114","LIT_3114",4941,21.7,108.3,50,93.3796
"3117","LIT_3117",4942,21.8,108.3,40,25.7983
"3119","LIT_3119",5000,27.9,108.6,55,40.6503
"3123","LIT_3123",4997,27.9,108.6,30,1.2972
"3124","LIT_3124",5005,27.9,108.6,65,82.2077
"3125","LIT_3125",5004,27.9,108.6,59,55.131
"3128","LIT_3128",4999,27.9,108.6,80,14.7204
"3131","LIT_3131",4993,27.9,108.6,20,0.2162
"3133","LIT_3133",5006,27.9,108.6,60,142.457
"3134","LIT_3134",4998,27.9,108.6,30,2.2231
"3135","LIT_3135",4996,27.9,108.6,20,0.4465
"3136","LIT_3136",5001,27.9,108.6,100,41.1861
"3137","LIT_3137",5002,27.9,108.6,62,46.6616
"3139","LIT_3139",5003,27.9,108.6,51,48.3395
"3140","LIT_3140",4995,27.9,108.6,80,0.3619
"3142","LIT_3142",4994,27.9,108.6,20,0.3008
"3146","LIT_3146",4992,27.9,108.6,20,0.0611
"3149","LIT_3149",5011,27.85,108.64,65,76.798
"3151","LIT_3151",5012,27.92,108.64,50,77.0048
"3153","LIT_3153",5013,28,108.64,18,10.2507
"3155","LIT_3155",5016,27.92,108.68,85,101.4542
"3156","LIT_3156",5017,27.97,108.68,100,74.1143
"3158","LIT_3158",5019,27.92,108.72,80,46.5394
"3161","LIT_3161",5020,27.97,108.72,100,119.2672
"3163","LIT_3163",5021,28,108.72,80,55.2579
"3165","LIT_3165",5024,27.88,108.73,100,153.737
"3167","LIT_3167",5027,27.97,108.76,30,26.8135
"3169","LIT_3169",5028,27.88,108.77,25,109.0635
"3170","LIT_3170",6135,39.2,113.2,54,65.1138
"3173","LIT_3173",6134,39.2,113.2,52,17.3571
"3174","LIT_3174",4832,27.78,107.85,27,24.8113
"3177","LIT_3177",6558,41.2,116.3,40,28.4773
"3178","LIT_3178",5470,24.95,111.18,53,47.141
"3180","LIT_3180",5507,25.1,111.3,53,73.6819
"3183","LIT_3183",4179,25.19,102.33,20,42.76483
"3184","LIT_3184",6241,26.5,113.7,50,15.1904
"3189","LIT_3189",6217,26.5,113.7,20,1.3677
"3192","LIT_3192",6202,26.5,113.7,20,0.3666
"3193","LIT_3193",6193,26.5,113.7,70,4.9256
"3194","LIT_3194",6245,26.5,113.7,55,40.561
"3195","LIT_3195",6238,26.5,113.7,50,10.904
"3196","LIT_3196",6244,26.5,113.7,40,30.9119
"3200","LIT_3200",6191,26.5,113.7,50,0.7379
"3201","LIT_3201",6227,26.5,113.7,50,4.1783
"3204","LIT_3204",6220,26.5,113.7,70,1.7672
"3207","LIT_3207",6230,26.5,113.7,50,5.0807
"3208","LIT_3208",6212,26.5,113.7,100,1.1374
"3209","LIT_3209",6225,26.5,113.7,50,4.0138
"3210","LIT_3210",6246,26.5,113.7,70,41.5903
"3212","LIT_3212",6222,26.5,113.7,30,2.1761
"3214","LIT_3214",6189,26.5,113.7,50,0.564
"3215","LIT_3215",6216,26.5,113.7,8,1.2972
"3216","LIT_3216",6204,26.5,113.7,20,0.5264
"3218","LIT_3218",6232,26.5,113.7,50,5.5601
"3219","LIT_3219",6224,26.5,113.7,25,3.1866
"3220","LIT_3220",6228,26.5,113.7,70,4.3193
"3221","LIT_3221",6237,26.5,113.7,50,10.6408
"3222","LIT_3222",6233,26.5,113.7,60,7.9853
"3223","LIT_3223",6207,26.5,113.7,50,0.7802
"3224","LIT_3224",6226,26.5,113.7,70,4.1548
"3229","LIT_3229",6194,26.5,113.7,50,0.1269
"3230","LIT_3230",6236,26.5,113.7,40,9.4094
"3234","LIT_3234",6190,26.5,113.7,50,0.6016
"3237","LIT_3237",6200,26.5,113.7,20,0.2726
"3242","LIT_3242",6196,26.5,113.7,20,0.2444
"3243","LIT_3243",6218,26.5,113.7,50,1.4006
"3245","LIT_3245",6198,26.5,113.7,20,0.2726
"3246","LIT_3246",6221,26.5,113.7,25,1.9223
"3249","LIT_3249",6205,26.5,113.7,20,0.6063
"3250","LIT_3250",6243,26.5,113.7,70,26.0286
"3252","LIT_3252",6229,26.5,113.7,50,4.7517
"3254","LIT_3254",6219,26.5,113.7,70,1.739
"3257","LIT_3257",6199,26.5,113.7,20,0.2726
"3258","LIT_3258",6239,26.5,113.7,50,11.0544
"3259","LIT_3259",6215,26.5,113.7,20,1.2408
"3262","LIT_3262",6247,26.5,113.7,50,55.2109
"3263","LIT_3263",6195,26.5,113.7,20,0.2444
"3264","LIT_3264",6242,26.5,113.7,50,15.7403
"3265","LIT_3265",6234,26.5,113.7,50,8.2344
"3267","LIT_3267",6186,26.5,113.7,50,0.2538
"3270","LIT_3270",6201,26.5,113.7,20,0.2914
"3273","LIT_3273",6235,26.5,113.7,70,8.4553
"3274","LIT_3274",6188,26.5,113.7,50,0.4841
"3277","LIT_3277",6211,26.5,113.7,50,1.0528
"3280","LIT_3280",6210,26.5,113.7,20,0.9165
"3283","LIT_3283",6209,26.5,113.7,20,0.8977
"3284","LIT_3284",6231,26.5,113.7,50,5.3674
"3285","LIT_3285",6208,26.5,113.7,50,0.7849
"3288","LIT_3288",6240,26.5,113.7,70,12.2012
"3289","LIT_3289",6187,26.5,113.7,50,0.4042
"3291","LIT_3291",6214,26.5,113.7,50,1.1703
"3295","LIT_3295",6203,26.5,113.7,50,0.3948
"3299","LIT_3299",6206,26.5,113.7,50,0.7755
"3300","LIT_3300",6197,26.5,113.7,20,0.2585
"3303","LIT_3303",6192,26.5,113.7,50,0.7379
"3304","LIT_3304",6223,26.5,113.7,30,2.8435
"3305","LIT_3305",6213,26.5,113.7,50,1.1562
"3309","LIT_3309",7093,41.9,127.6,57,169.4303
"3310","LIT_3310",6855,42,121.7,26,28.2282
"3313","LIT_3313",6760,26,119.3,30,0.8883
"3316","LIT_3316",6767,26,119.3,30,5.1653
"3317","LIT_3317",6764,26,119.3,100,3.9151
"3318","LIT_3318",6766,26,119.3,30,4.3616
"3319","LIT_3319",6765,26,119.3,40,4.136
"3321","LIT_3321",6761,26,119.3,30,1.3583
"3323","LIT_3323",6771,26,119.3,50,43.6536
"3324","LIT_3324",6769,26,119.3,50,6.6458
"3328","LIT_3328",6763,26,119.3,50,3.0268
"3330","LIT_3330",6762,26,119.3,30,2.2513
"3332","LIT_3332",6770,26,119.3,50,39.3061
"3336","LIT_3336",6768,26,119.3,50,6.3403
"3337","LIT_3337",6772,26,119.3,50,63.8401
"3339","LIT_3339",5450,23.57,111.06,33,31.5041
"3341","LIT_3341",5467,23.13,111.18,25,23.9418
"3343","LIT_3343",5468,23.87,111.18,30,34.9022
"3345","LIT_3345",5469,23.88,111.18,39,15.2374
"3346","LIT_3346",5622,23.65,111.41,25,25.4552
"3348","LIT_3348",5370,24.95,110.7,23,43.8886
"3351","LIT_3351",5371,25.02,110.7,42,56.4846
"3353","LIT_3353",5372,25.1,110.7,43,67.3698
"3355","LIT_3355",5378,25.1,110.76,38,58.5479
"3356","LIT_3356",5428,24.8,110.94,44,54.8678
"3359","LIT_3359",5429,24.95,110.94,50,39.1463
"3361","LIT_3361",5438,24.73,111,22,26.4046
"3363","LIT_3363",5439,24.8,111,43,85.3661
"3364","LIT_3364",5440,25.23,111,43,22.09
"3367","LIT_3367",5463,24.88,111.12,47,52.1136
"3369","LIT_3369",3914,43.4,82.2,89,143.0868
"3375","LIT_3375",6795,50.3,120.3,20,12.032
"3377","LIT_3377",6798,50.3,120.3,20,18.142
"3380","LIT_3380",6796,50.3,120.3,20,14.241
"3382","LIT_3382",6799,50.3,120.3,20,22.748
"3384","LIT_3384",6808,50.3,120.3,80,61.805
"3386","LIT_3386",6819,50.3,120.3,100,125.584
"3388","LIT_3388",6803,50.3,120.3,40,43.992
"3393","LIT_3393",6809,50.3,120.3,60,70.735
"3394","LIT_3394",6817,50.3,120.3,100,108.241
"3395","LIT_3395",6797,50.3,120.3,20,15.134
"3397","LIT_3397",6807,50.3,120.3,60,58.609
"3399","LIT_3399",6818,50.3,120.3,80,109.557
"3401","LIT_3401",6802,50.3,120.3,40,35.767
"3405","LIT_3405",6806,50.3,120.3,60,56.353
"3407","LIT_3407",6814,50.3,120.3,100,84.741
"3409","LIT_3409",6810,50.3,120.3,100,72.991
"3410","LIT_3410",6801,50.3,120.3,40,35.062
"3411","LIT_3411",6811,50.3,120.3,80,73.884
"3412","LIT_3412",6804,50.3,120.3,60,47.564
"3413","LIT_3413",6816,50.3,120.3,100,93.107
"3414","LIT_3414",6800,50.3,120.3,40,29.422
"3416","LIT_3416",6812,50.3,120.3,80,78.913
"3417","LIT_3417",6805,50.3,120.3,40,52.358
"3418","LIT_3418",6813,50.3,120.3,60,83.754
"3419","LIT_3419",6815,50.3,120.3,80,91.838
"3421","LIT_3421",6859,49.5,122,51,58.1108
"3422","LIT_3422",6863,49.5,122,58,70.8666
"3424","LIT_3424",6856,49.5,122,41,45.7921
"3425","LIT_3425",6858,49.5,122,56,53.298
"3429","LIT_3429",6865,49.5,122,83,79.9047
"3430","LIT_3430",6866,49.5,122,77,81.1173
"3431","LIT_3431",6860,49.5,122,87,61.4525
"3433","LIT_3433",6857,49.5,122,56,47.1363
"3435","LIT_3435",6861,49.5,122,57,62.7591
"3436","LIT_3436",6864,49.5,122,91,76.8215
"3440","LIT_3440",6862,49.5,122,85,64.014
"3442","LIT_3442",6046,39.5,112.2,54,49.2701
"3444","LIT_3444",6045,39.5,112.2,49,39.2403
"3446","LIT_3446",6047,39.5,112.2,65,68.2252
"3447","LIT_3447",6044,39.5,112.2,44,28.1859
"3449","LIT_3449",6049,39.5,112.2,59,77.033
"3453","LIT_3453",6048,39.5,112.2,69,75.5243
"3455","LIT_3455",5672,37.9,111.5,22,38.869
"3457","LIT_3457",5673,37.9,111.5,68,108.2457
"3458","LIT_3458",5379,25.3,110.76,48,61.7721
"3461","LIT_3461",5430,25.23,110.94,30,17.8835
"3463","LIT_3463",5491,25.45,111.24,60,48.1609
"3465","LIT_3465",5540,25.53,111.3,53,30.2304
"3466","LIT_3466",5198,23.57,110,20,29.2951
"3468","LIT_3468",4713,26.48,106.65,30,35.72
"3472","LIT_3472",4717,26.4,106.7,20,0.188
"3474","LIT_3474",4723,26.4,106.7,10,4.183
"3477","LIT_3477",4727,26.4,106.7,100,13.3386
"3478","LIT_3478",4715,26.4,106.7,20,0.0799
"3480","LIT_3480",4732,26.4,106.7,80,66.3781
"3485","LIT_3485",4716,26.4,106.7,20,0.1739
"3487","LIT_3487",4730,26.4,106.7,100,39.6022
"3489","LIT_3489",4719,26.4,106.7,20,0.7191
"3492","LIT_3492",4725,26.4,106.7,20,8.7843
"3494","LIT_3494",4726,26.4,106.7,100,10.998
"3495","LIT_3495",4728,26.4,106.7,20,17.2772
"3496","LIT_3496",4731,26.4,106.7,85,42.6196
"3497","LIT_3497",4722,26.4,106.7,20,3.055
"3499","LIT_3499",4729,26.4,106.7,80,34.6108
"3502","LIT_3502",4721,26.4,106.7,20,1.1609
"3503","LIT_3503",4720,26.4,106.7,50,0.8178
"3504","LIT_3504",4718,26.4,106.7,20,0.5311
"3506","LIT_3506",4733,26.4,106.7,100,73.0662
"3507","LIT_3507",4724,26.4,106.7,40,8.366
"3509","LIT_3509",4753,26.52,106.82,15,23.1052
"3510","LIT_3510",4756,26.8,106.86,21,18.7483
"3512","LIT_3512",4759,26.8,106.94,20,23.3966
"3515","LIT_3515",4762,26.73,106.97,25,27.7159
"3516","LIT_3516",4766,26.88,106.98,24,20.5014
"3519","LIT_3519",6749,26.5,118.7,35,50.4357
"3521","LIT_3521",5185,28.6,109.9,30,5.1935
"3522","LIT_3522",5186,28.6,109.9,35,21.9443
"3524","LIT_3524",5184,28.6,109.9,20,3.2665
"3528","LIT_3528",5181,28.6,109.9,20,0.2256
"3529","LIT_3529",5183,28.6,109.9,20,1.0575
"3530","LIT_3530",5182,28.6,109.9,20,0.4747
"3533","LIT_3533",5214,28.67,110.1,20,17.6109
"3534","LIT_3534",5246,28.7,110.14,22,28.4914
"3536","LIT_3536",3926,48,86.4,20,37.9196
"3538","LIT_3538",3925,48,86.4,25,32.1715
"3539","LIT_3539",3924,48,86.4,25,10.1097
"3542","LIT_3542",5197,20.7,110,22,74.2835
"3544","LIT_3544",6831,36.7,121.1,15,21.2769
"3545","LIT_3545",6829,36.7,121.1,15,8.5869
"3546","LIT_3546",6832,36.7,121.1,15,25.756
"3551","LIT_3551",6830,36.7,121.1,15,9.4423
"3553","LIT_3553",5099,32.3,109.3,32,18.3723
"3554","LIT_3554",5098,32.3,109.3,35,14.9554
"3556","LIT_3556",5100,32.3,109.3,44,20.6236
"3557","LIT_3557",5107,32.3,109.3,27,57.7207
"3558","LIT_3558",5102,32.3,109.3,23,21.8973
"3559","LIT_3559",5103,32.3,109.3,32,22.0101
"3560","LIT_3560",5104,32.3,109.3,31,25.1027
"3561","LIT_3561",5106,32.3,109.3,31,39.6445
"3562","LIT_3562",5097,32.3,109.3,30,9.8512
"3563","LIT_3563",5094,32.3,109.3,30,8.0511
"3564","LIT_3564",5095,32.3,109.3,35,8.0887
"3565","LIT_3565",5105,32.3,109.3,23,26.6255
"3567","LIT_3567",5101,32.3,109.3,38,21.3239
"3571","LIT_3571",5096,32.3,109.3,29,9.6068
"3572","LIT_3572",5093,32.3,109.3,27,4.3099
"3580","LIT_3580",5092,32.3,109.3,11,2.5521
"3585","LIT_3585",5873,24.23,111.77,28,45.6041
"3586","LIT_3586",5874,24.37,111.77,28,25.9487
"3589","LIT_3589",5888,24.23,111.83,27,54.8067
"3590","LIT_3590",5889,24.52,111.83,20,21.479
"3593","LIT_3593",5918,24.73,111.89,32,35.6965
"3595","LIT_3595",5946,24.3,111.95,47,37.8209
"3597","LIT_3597",5947,24.52,111.95,32,29.8074
"3600","LIT_3600",6536,39.2,115.2,24,27.1989
"3601","LIT_3601",6537,39.2,115.2,50,81.4087
"3602","LIT_3602",6535,39.2,115.2,16,14.6875
"3604","LIT_3604",5059,22.93,108.84,25,31.0905
"3606","LIT_3606",5064,21.8,108.9,20,4.5261
"3608","LIT_3608",5065,21.8,108.9,20,5.9596
"3610","LIT_3610",5066,21.8,108.9,20,8.4506
"3612","LIT_3612",5062,21.8,108.9,25,2.4205
"3615","LIT_3615",5063,21.8,108.9,25,3.7459
"3616","LIT_3616",5083,21.6,109.2,10,57.0721
"3618","LIT_3618",5116,21.4,109.4,20,42.0838
"3622","LIT_3622",5132,21.7,109.6,20,6.2604
"3623","LIT_3623",5131,21.7,109.6,20,1.6356
"3624","LIT_3624",5137,21.8,109.6,23,16.2855
"3625","LIT_3625",5133,21.8,109.6,10,0.3196
"3626","LIT_3626",5136,21.8,109.6,15,8.9394
"3627","LIT_3627",5135,21.8,109.6,15,3.2665
"3630","LIT_3630",5134,21.8,109.6,10,2.1432
"3635","LIT_3635",4079,26.37,100.1,85,93.06
"3637","LIT_3637",4084,26.15,100.16,45,10.9134
"3638","LIT_3638",4085,26.3,100.16,25,17.3853
"3641","LIT_3641",4086,26.37,100.16,15,7.9242
"3642","LIT_3642",4089,26.23,100.22,40,20.3839
"3644","LIT_3644",4090,26.45,100.22,25,16.4265
"3647","LIT_3647",4092,26.45,100.28,20,12.6853
"3649","LIT_3649",4093,26.52,100.28,15,6.2557
"3651","LIT_3651",4097,26.15,100.34,60,30.1881
"3652","LIT_3652",4098,26.37,100.34,45,32.8436
"3655","LIT_3655",4099,26.52,100.34,45,57.3212
"3657","LIT_3657",4100,26.58,100.35,35,31.8801
"3658","LIT_3658",3910,38.4,80.8,35,32.8577
"3660","LIT_3660",3909,38.4,80.8,10,14.2551
"3662","LIT_3662",4543,27.13,104.57,22,33.6614
"3665","LIT_3665",4549,26.88,104.73,36,24.8207
"3668","LIT_3668",6594,24.7,117.2,30,2.1338
"3669","LIT_3669",6597,24.7,117.2,25,5.4285
"3671","LIT_3671",6595,24.7,117.2,20,2.5004
"3672","LIT_3672",6598,24.7,117.2,40,10.34
"3673","LIT_3673",6591,24.7,117.2,25,0.2162
"3676","LIT_3676",6596,24.7,117.2,40,4.8457
"3681","LIT_3681",6593,24.7,117.2,10,0.4841
"3682","LIT_3682",6592,24.7,117.2,10,0.3478
"3684","LIT_3684",6599,24.7,117.2,50,132.5212
"3685","LIT_3685",6590,24.7,117.2,10,0.0329
"3686","LIT_3686",6653,25.1,117.5,20,22.3297
"3688","LIT_3688",6652,25.1,117.5,20,3.1772
"3691","LIT_3691",4870,25.17,108.02,31,44.9649
"3693","LIT_3693",4882,24.88,108.09,20,18.3441
"3694","LIT_3694",4904,25.23,108.2,55,68.5636
"3697","LIT_3697",4934,25.23,108.26,27,6.4155
"3699","LIT_3699",4949,25.1,108.32,40,31.1328
"3701","LIT_3701",4950,25.3,108.32,27,27.2741
"3703","LIT_3703",4951,25.45,108.32,39,22.9548
"3704","LIT_3704",4958,24.88,108.39,40,30.0565
"3707","LIT_3707",4968,25.45,108.43,49,31.631
"3708","LIT_3708",5010,25.1,108.62,51,107.5078
"3710","LIT_3710",6667,27.5,117.6,6,40.6268
"3711","LIT_3711",6661,27.5,117.6,6,2.8717
"3712","LIT_3712",6665,27.5,117.6,45,9.6867
"3713","LIT_3713",6670,27.5,117.6,20,62.0353
"3717","LIT_3717",6666,27.5,117.6,40,26.4751
"3719","LIT_3719",6669,27.5,117.6,40,57.7489
"3720","LIT_3720",6662,27.5,117.6,40,3.8117
"3722","LIT_3722",6672,27.5,117.6,50,111.0187
"3723","LIT_3723",6664,27.5,117.6,6,9.4047
"3730","LIT_3730",6660,27.5,117.6,40,0.1645
"3731","LIT_3731",6668,27.5,117.6,30,49.1667
"3732","LIT_3732",6671,27.5,117.6,40,105.374
"3733","LIT_3733",6663,27.5,117.6,6,5.8985
"3736","LIT_3736",4814,26.95,107.63,41,96.8388
"3738","LIT_3738",4831,26.88,107.83,23,38.9771
"3742","LIT_3742",4161,26.95,101.01,30,21.9396
"3743","LIT_3743",4160,26.95,101.01,18,18.3488
"3745","LIT_3745",4162,26.73,101.07,50,27.5937
"3746","LIT_3746",4164,26.73,101.13,85,51.8081
"3748","LIT_3748",4165,26.45,101.19,85,86.2027
"3751","LIT_3751",4166,26.73,101.31,50,47.1175
"3753","LIT_3753",4167,26.73,101.37,60,110.0364
"3755","LIT_3755",6956,41.9,126.4,30,30.6581
"3756","LIT_3756",4704,26.1,106.6,40,59.1072
"3759","LIT_3759",4711,26.18,106.65,22,26.6725
"3760","LIT_3760",4712,26.23,106.65,46,80.746
"3763","LIT_3763",5127,26.78,109.55,23,21.0607
"3766","LIT_3766",5138,26.7,109.6,20,39.01
"3767","LIT_3767",5139,26.7,109.6,28,50.6237
"3768","LIT_3768",5201,27.02,110.03,24,18.4945
"3771","LIT_3771",6296,23,114.3,13,7.6187
"3772","LIT_3772",6297,23,114.3,13,8.4976
"3774","LIT_3774",6295,23,114.3,13,7.1863
